,summary,Hazard,Mitigation,Impacts,Causes,word
year,56.34697001144355,-0.02162525050941233,-0.048884840122498184,0.025262715554170652,0.03660504802456357,year
another year,4.694119353104234,0.6285499351338192,-0.8551799246162641,-0.3837875202779896,0.3889373285276487,another year
record-breaking,6.611479502662914,1.15546005940556,-1.1976768575282855,-1.3467918274094173,0.07142858932970093,record-breaking
year record-breaking,3.148905850249404,0.5694536208757716,-0.45592444414421257,-0.6050394140253443,0.4564320824397108,year record-breaking
temperatures,57.9826017834421,-0.13005767688079584,0.01051398926941143,0.04302588400373786,0.02957195351270847,temperatures
record-breaking temperatur+es,3.2254275247583784,0.6250615864354984,-0.47993490805174116,-0.629049877932873,0.41539825122282775,record-breaking temperatur+es
driving,5.041716111753527,1.0661671876143783,-0.9266159232641855,-1.0757308931453173,0.07507618206927712,driving
temperatur+es driving,3.3288074267121703,0.5961303885574052,-0.5114835105055072,-0.660598480386639,0.4902085948279553,temperatur+es driving
driving the,3.0590012330294116,0.5727385689394661,-0.42695786902472505,-0.5760728389058568,0.4149499543757413,driving the
water cycle,3.348413059052366,0.5755293499366327,-0.5173559206569994,-0.6664708905381314,0.5210986134168117,water cycle
cycle new,3.9523470501298723,0.5682658297895873,-0.6831789931319276,-0.8322939630130594,0.6833537823204797,cycle new
new climate,4.287428117893701,0.510268227026358,-0.7645564476191987,-0.9136714175003307,0.7936019456967337,new climate
climate extrem+es,3.606388186726404,0.6075572489227509,-0.5915761699899555,-0.6021391178686669,0.4766585820454835,climate extrem+es
extrem+es and,3.888466719807174,0.7370443120737853,-0.6668843212700297,-0.8159992911511614,0.47071314140953807,extrem+es and
contributing,12.2401177586984,0.17737672156084622,-0.08745888957031984,-0.1175999477169759,0.11899702820528549,contributing
and contributing,3.9155016182820535,0.7711324549806747,-0.673812849283803,-0.8229278191649347,0.427340210785495,and contributing
ferocious,4.3179146337048495,0.933902557470366,-0.7716419628015273,-0.920756932682659,0.23437404339368378,ferocious
contributing ferocious,4.3179146337048495,0.933902557470366,-0.7716419628015273,-0.920756932682659,0.23437404339368378,contributing ferocious
ferocious floods,5.570049564992331,1.1425500826538775,-1.0262733532354835,-1.1753883231166153,-0.05837970693463925,ferocious floods
floods and,59.633262729346214,0.5675236642806203,-0.325271000769991,-0.18514361446085273,-0.1187044203836609,floods and
crippling,4.19764344967844,0.9378373599020602,-0.7433926851867524,-0.8925076550678842,0.19234862580335674,crippling
and crippling,4.19764344967844,0.9378373599020602,-0.7433926851867524,-0.8925076550678842,0.19234862580335674,and crippling
droughts,11.144649743182265,0.8388524459844287,-0.7760612656523797,-0.6633626080261618,0.2494336047851363,droughts
crippling droughts,3.832207809194141,0.8533178994394864,-0.6523104893684659,-0.8014254592495977,0.26004603721545744,crippling droughts
droughts new,3.9523470501298723,0.5682658297895873,-0.6831789931319276,-0.8322939630130594,0.6833537823204797,droughts new
report,24.98908405734159,0.3002124409120253,-0.1291574089564049,-0.10865220223450545,-0.008483432720375357,report
new report,11.560239675944587,0.34544176196140947,-0.15620449250619545,-0.1319466085976449,-0.0028472591849391443,new report
shows,23.380835813162786,0.0019975295288947085,-0.01595117530921044,-0.0014988995568161192,0.022276311963778328,shows
report show+s,2.760571641576193,0.5736580465629122,-0.3243071755700336,-0.47342214545116534,0.25747748535051856,report show+s
the report,2.704296339195711,0.5425111136578893,-0.30371114584720227,-0.4528261157283341,0.2671859514999246,the report
found,22.031406310285647,-0.047345180088208,-0.05650875214360359,0.048578051009555895,0.025316855604864404,found
report found,2.6754015645091997,0.5259744150968034,-0.29296888742851246,-0.44208385730964417,0.27177661439825723,report found
rising,49.87280463272048,0.11719563849098229,-6.850710227123971e-05,-0.016173066577370665,-0.10885313678301656,rising
found rising,2.6537594627769105,0.5133372388712721,-0.2848467006157461,-0.4339616704968777,0.27502959460729864,found rising
rising temperatur+es,9.777455200722727,0.008505050662680935,-0.013864155395437897,-0.050678017689132604,0.10337462167024057,rising temperatur+es
are,422.89725126720873,-0.06336615113659069,0.000943471423065486,0.06845172535887685,-0.07992757285821528,are
temperatur+es are,24.0902990648323,0.0006314188323496451,-0.004738319762702842,-0.006973353743010608,0.019569047945347504,temperatur+es are
changing,2.5939601714540004,0.4700827425475342,-0.2620551324458159,-0.41117010232694756,0.292551771275608,changing
are changing,2.5939601714540004,0.4700827425475342,-0.2620551324458159,-0.41117010232694756,0.292551771275608,are changing
changing the,2.5821600722253217,0.4548891806259284,-0.2574956867160445,-0.40661065659717643,0.30396534486778476,changing the
way,52.16979430380371,0.02453427260305132,-0.023389438948918897,-0.03158290699756862,0.06497007956038763,way
the way,20.844736182717625,0.021693658114541457,-0.0637196933392203,-0.057065817583236804,0.15891532309539388,the way
way water,2.573701775512733,0.4422772996675003,-0.2542146429059703,-0.4033296127871022,0.31397953823238606,way water
move…,2.5685038579734427,0.4332597299886563,-0.2521929737312378,-0.40130794361236966,0.32151430476182546,move…
water move…,2.5685038579734427,0.4332597299886563,-0.2521929737312378,-0.40130794361236966,0.32151430476182546,water move…
move… 2024,2.5642401761915314,0.4245468154951665,-0.25053160790655354,-0.3996465777876855,0.329148416933266,move… 2024
led,43.22424374407431,-0.06127696443492856,0.020189285154627805,0.034912169731944845,-0.0352307211501717,led
report led,2.760571641576193,0.5736580465629122,-0.3243071755700336,-0.47342214545116534,0.25747748535051856,report led
led the,2.7229838500562016,0.5530070756525038,-0.31059768350969774,-0.45971265339082956,0.26407142684962465,led the
Aust…,2.704296339195711,0.5425111136578893,-0.30371114584720227,-0.4528261157283341,0.2671859514999246,Aust…
the aust…,2.704296339195711,0.5425111136578893,-0.30371114584720227,-0.4528261157283341,0.2671859514999246,the aust…
+4246,2.6754015645091997,0.5259744150968034,-0.29296888742851246,-0.44208385730964417,0.27177661439825723,+4246
aust… +4246,2.6754015645091997,0.5259744150968034,-0.29296888742851246,-0.44208385730964417,0.27177661439825723,aust… +4246
+4246 char+s,2.6537594627769105,0.5133372388712721,-0.2848467006157461,-0.4339616704968777,0.27502959460729864,+4246 char+s
Severe,147.01988858339604,-0.21083874943761985,0.04231381085022393,0.08239804368844618,-0.025091850103931654,Severe
flood,229.87476261206444,0.00031427231485095763,-0.031908792463736464,0.07229128328531279,-0.11428475257206545,flood
sever+e flood,11.172399946471943,-0.14329271315303674,0.03705540583953172,0.023634630004548848,0.044622815355223694,sever+e flood
warning,95.15708194715316,-0.0866784703451204,0.007696452869180853,0.06077821845321438,-0.047189018503602076,warning
flood warning,33.97855085938326,-0.18187295409523271,0.046032105190537805,0.06665515709795591,-0.022190947874786964,flood warning
issued,109.8693759509943,-0.1585970855885343,0.040347000305451415,0.07357561057116065,-0.05142344226140252,issued
warning issued,12.058982066623026,-0.15318225109170694,0.03202074385901755,0.026436279078082055,0.05476690362209263,warning issued
issued the,18.51993168564553,-0.19042241713473176,0.019579323871739076,0.02689348036642791,0.10167763037778436,issued the
faces,34.80561069271113,-0.1279518831009781,0.03607147095392952,0.04665969105287873,-0.015628267016339535,faces
the faces,13.708525860236687,-0.17580826613929895,0.016678039071916288,0.0281653982733964,0.09092690607463934,the faces
more,164.2725174839198,-0.03266520275239895,-0.010482100625215414,0.04175684120316439,-0.03708666550277587,more
faces more,14.627955671121825,-0.19327893165675547,0.002323353435634075,0.025037665169347488,0.12869363067102832,faces more
weather,363.77733840884946,-0.31601506415998637,-0.09247642883195344,-0.03509939441906549,0.39585944899417563,weather
more weather,15.82397281100643,-0.22622777351239748,-0.0277131170220426,0.010077644757954331,0.2132688764706784,more weather
disruptions,20.22948926926329,-0.16731780269000482,-0.04788768500575527,0.1230423702788987,-0.031728588399929925,disruptions
weather disruption+s,9.41174469706693,-0.1828969264068532,-0.019583976663220058,0.07025771956935015,0.060525918273640705,weather disruption+s
LONDON,17.577093456872756,-0.15886104682663235,0.049970073807711526,0.0489003773856187,-0.011002439180106696,LONDON
disruption+s london,10.112169402162642,-0.13012654967908338,0.043554907651481775,0.029449680584091854,0.011769791938541344,disruption+s london
Serious,32.35799156221596,-0.1816996912789929,0.05589823567824873,0.06406273722523202,-0.031256708692992644,Serious
london serious,23.08585988847144,-0.1676570001799006,0.055162471260889814,0.05346874360383351,-0.02017207946344919,london serious
serious flooding,82.04818948175343,-0.19822531608828456,0.054561919549842866,0.08372580605483161,-0.058165427118270434,serious flooding
swamped,31.2821953057006,-0.1803821275199845,0.05583402458554742,0.06307101282375308,-0.03020522368402956,swamped
flooding swamped,31.2821953057006,-0.1803821275199845,0.05583402458554742,0.06307101282375308,-0.03020522368402956,flooding swamped
parts,183.10603845155305,-0.18503388805074308,0.04369888830227624,0.08570550421836624,-0.05875545102577382,parts
swamped part+s,25.601590084201483,-0.17217625726478006,0.05541218185237529,0.0568829166842385,-0.023708591033159112,swamped part+s
England,32.6806489974113,-0.13064730361889015,0.035194315093874835,0.054886679129432965,-0.029511035047768818,England
part+s england,30.172484029460556,-0.18142826333802997,0.052447719342234585,0.06058272225503181,-0.018755394496586274,part+s england
Tuesday,52.33830942855903,-0.16377494419775057,0.01998227074518748,0.07638900239439225,-0.02290442597123968,Tuesday
england tuesday,14.174608737678772,-0.14323534082783212,0.05356114320778373,0.03501590262732821,-0.0016595021800509422,england tuesday
tuesday and,18.39498271642082,-0.1569741042278847,0.054517374546795075,0.04539152998870235,-0.011942868859197053,tuesday and
snow,221.37511623611846,-0.16481636121149423,0.029549438650816412,0.0719757101397424,-0.02590341390926207,snow
and snow,41.038697092602625,-0.1860885081888281,0.05396485000683685,0.06824195830758321,-0.0335259668439409,and snow
forced,60.40145053418286,-0.1424145112154765,0.046980434043951705,0.06719328323732233,-0.06296824981734851,forced
snow forced,17.471801934925626,-0.15439419502757112,0.05434916743454795,0.04344116833612804,-0.00998503284323238,snow forced
three,84.99159275031279,-0.014818406523360842,-0.012594150985736572,0.048291334812377,-0.0685749052667555,three
forced three,16.675516137396414,-0.15368508385071428,0.05240751982880954,0.03978907972527896,-0.00013628271470029728,forced three
airports,16.127130619484262,-0.15528128294899493,0.04874237730330078,0.03479501201140463,0.016916252880083138,airports
three airport+s,16.127130619484262,-0.15528128294899493,0.04874237730330078,0.03479501201140463,0.016916252880083138,three airport+s
close,50.79255736210303,-0.0714579258277237,0.041946074850118684,0.010407600702958835,-0.0046241085776382385,close
airport+s clos+e,15.257830297245192,-0.16074491059245927,0.03958173807639107,0.023273548356371652,0.05743126799905126,airport+s clos+e
temporarily,39.1558690622395,-0.19526010304383598,0.049512360842154414,0.06250571664740497,-0.00599086345858364,temporarily
clos+e temporarily,14.917936495595734,-0.1650042955788281,0.03365257798038443,0.016284117047507547,0.08233441165610021,clos+e temporarily
wet,48.171509483384796,-0.21192977143038866,0.011091717672761249,0.028200037790893213,0.12690294846169034,wet
temporarily wet,14.36088257682738,-0.18585941579303858,0.009028205523245689,-0.010719421096273144,0.17715069253337937,temporarily wet
wet and,21.59318039338703,-0.15049871067149578,0.0278979331247358,0.023215831602667977,0.06414111032282686,wet and
icy,15.070524286226663,-0.08820282570411041,-0.06864937389808437,-0.07349244288794572,0.2817041713289965,icy
and icy,14.401739224729315,-0.21632947506169478,-0.02325755058714038,-0.044144041637553706,0.28539779051536535,and icy
icy weather,19.497596973645447,-0.24844708691455164,-0.03881623219988015,-0.00482883063914533,0.2635802844634307,icy weather
combined,13.715197180832837,-0.19946610366009757,-0.008535817119167842,-0.030759448209498542,0.23868895516310878,combined
weather combined,13.715197180832837,-0.19946610366009757,-0.008535817119167842,-0.030759448209498542,0.23868895516310878,weather combined
extend,13.291075695567491,-0.1739202723414752,0.016612434930737715,-0.005858683388523357,0.15076328440154668,extend
combined extend,13.291075695567491,-0.1739202723414752,0.016612434930737715,-0.005858683388523357,0.15076328440154668,combined extend
travel,33.8063059752025,-0.1956028390604473,0.038164988623220285,0.05623210510614787,0.023687909150961587,travel
extend travel,13.178372759248507,-0.1662152757584097,0.02426236180900549,0.0017569818749432033,0.12191380912822347,extend travel
chaos,24.423785913850356,-0.17075210124234633,0.03780680466900402,0.046043962443680905,0.02321858823954957,chaos
travel chaos,13.121856174325522,-0.1606654656485654,0.02989720084379654,0.00744472354080992,0.09993385352408528,travel chaos
that,310.4136430000241,0.018353133504909018,-0.04104589767870446,0.03917543098756296,-0.04642931961767938,that
chaos that,13.110993143423775,-0.1569774050659257,0.03377923055609413,0.01144747554731789,0.08438922301773523,chaos that
that has,31.624271848255027,-0.09021264573588121,0.015448623535987796,0.04533870500045438,-0.020804893906064718,that has
plagued,13.15697634369095,-0.15267890614241472,0.03860492900037997,0.01660157301599474,0.06454494060481825,plagued
has plagued,13.15697634369095,-0.15267890614241472,0.03860492900037997,0.01660157301599474,0.06454494060481825,has plagued
