,phrase,label,sentiment,subjectivity,language,count
More than 1.5 million,More than 1.5 million,CARDINAL,,,en,3.0
"July 7, 2025","July 7, 2025",DATE,,,en,3.0
two hours,two hours,TIME,,,en,3.0
Hurricane Lorena,Hurricane Lorena,EVENT,,,en,2.9999999999999996
at least 85,at least 85,CARDINAL,,,en,2.9000000000000004
More than 30,More than 30,CARDINAL,,,en,2.9
last September,last September,DATE,,,en,2.9
the last 24 hours,the last 24 hours,TIME,,,en,2.9
At least 5,At least 5,CARDINAL,,,en,2.9
thousand,thousand,CARDINAL,,,en,2.9
Two years ago,Two years ago,DATE,,,en,2.9
at least 4,at least 4,CARDINAL,,,en,2.9
the third day,the third day,DATE,,,en,2.9
+95 chars,+95 chars,WORK_OF_ART,,,en,2.9
Each year,Each year,DATE,,,en,2.9
Democrat,Democrat,NORP,,,en,2.8999999999999995
winters,winters,DATE,,,en,2.8
At least 82,At least 82,CARDINAL,,,en,2.8
More than 50,More than 50,CARDINAL,,,en,2.8
Sarawak,Sarawak,NORP,0.02011494252873563,0.07471264367816091,en,2.8
"406,000","406,000",MONEY,,,en,2.8
90 minutes,90 minutes,TIME,,,en,2.8
holiday weekend,holiday weekend,DATE,,,en,2.8
At least 62,At least 62,CARDINAL,,,en,2.8
126,126,CARDINAL,,,en,2.8
Chapter 11,Chapter 11,LAW,,,en,2.8
84.6 mm,84.6 mm,QUANTITY,,,en,2.8
one-year,one-year,DATE,,,en,2.8
just a few hours,just a few hours,TIME,,,en,2.8
Kakadu,Kakadu,NORP,,,en,2.8
Segamat,Segamat,NORP,0.06862745098039215,0.22875816993464057,en,2.8
Morning,Morning,TIME,,,en,2.8
Muslims,Muslims,NORP,,,en,2.8
Jan. 27,Jan. 27,DATE,,,en,2.8
At least seven,At least seven,CARDINAL,,,en,2.8
at least 24,at least 24,CARDINAL,,,en,2.8
at least 110,at least 110,CARDINAL,,,en,2.8
late Tuesday,late Tuesday,DATE,,,en,2.8
Last Friday,Last Friday,DATE,,,en,2.8
one million,one million,CARDINAL,,,en,2.8
New Year's,New Year's,EVENT,,,en,2.8
At least 200,At least 200,CARDINAL,,,en,2.8
Doomsday Glacier,Doomsday Glacier,WORK_OF_ART,,,en,2.8
the coming months,the coming months,DATE,,,en,2.8
2000,2000,DATE,,,en,2.8
June 20,June 20,DATE,,,en,2.8
this spring,this spring,DATE,,,en,2.8
June 7,June 7,DATE,,,en,2.8
Half,Half,CARDINAL,,,en,2.8
90,90,CARDINAL,,,en,2.8
late-season,late-season,DATE,,,en,2.8
late last year,late last year,DATE,,,en,2.8
Venezuelan,Venezuelan,NORP,,,en,2.8
North Korean,North Korean,NORP,,,en,2.8
$250m,$250m,MONEY,,,en,2.8
Swan River,Swan River,WORK_OF_ART,-0.05606060606060606,0.1303030303030303,en,2.8
Nearly 400,Nearly 400,CARDINAL,,,en,2.8
more than £281 million,more than £281 million,MONEY,,,en,2.8
more than 7 inches,more than 7 inches,QUANTITY,,,en,2.8
366,366,CARDINAL,,,en,2.8
several feet,several feet,QUANTITY,,,en,2.8
At least 42,At least 42,CARDINAL,,,en,2.8
69,69,CARDINAL,,,en,2.8
At least 49,At least 49,CARDINAL,,,en,2.8
April 2,April 2,DATE,,,en,2.8
+4852,+4852,NORP,,,en,2.8
May 20,May 20,DATE,,,en,2.8
more than 70,more than 70,CARDINAL,,,en,2.8
more than a thousand,more than a thousand,CARDINAL,,,en,2.8
2 million,2 million,CARDINAL,,,en,2.8
153,153,CARDINAL,,,en,2.8
Venezuelans,Venezuelans,NORP,,,en,2.8
"1,603","1,603",CARDINAL,,,en,2.8
Iberian,Iberian,NORP,,,en,2.8
more than two million,more than two million,CARDINAL,,,en,2.8
a few hours,a few hours,TIME,,,en,2.8
4 p.m.,4 p.m.,TIME,,,en,2.8
the end of the week,the end of the week,DATE,,,en,2.8
Ten,Ten,CARDINAL,,,en,2.8
Territorians,Territorians,NORP,,,en,2.8
monthly,monthly,DATE,,,en,2.8
More than 230,More than 230,CARDINAL,,,en,2.8
Malawians,Malawians,NORP,,,en,2.8
this hurricane season,this hurricane season,DATE,,,en,2.8
more than 500,more than 500,CARDINAL,,,en,2.8
"700,000","700,000",CARDINAL,,,en,2.8
Sandakan,Sandakan,NORP,-0.4166666666666667,2.2666666666666666,en,2.8
123,123,CARDINAL,,,en,2.8
July 2,July 2,DATE,,,en,2.8
38.5 billion,38.5 billion,MONEY,,,en,2.8
$100 million,$100 million,MONEY,,,en,2.8
Laotian,Laotian,NORP,,,en,2.8
More than 700,More than 700,CARDINAL,,,en,2.8
spring,spring,DATE,,,en,2.8
+71 chars,+71 chars,WORK_OF_ART,,,en,2.8
114th,114th,ORDINAL,,,en,2.8
278,278,CARDINAL,,,en,2.8
five days,five days,DATE,,,en,2.8
"July 10, 2026 (GLOBE NEWSWIRE)","July 10, 2026 (GLOBE NEWSWIRE)",DATE,,,en,2.8
up to 3 inches,up to 3 inches,QUANTITY,,,en,2.8
"17,000","17,000",CARDINAL,,,en,2.8
Feb. 16,Feb. 16,DATE,,,en,2.8
Eighteen,Eighteen,CARDINAL,,,en,2.8
a single day,a single day,DATE,,,en,2.8
at least 10,at least 10,CARDINAL,,,en,2.8
Snowflake,Snowflake,PRODUCT,,,en,2.8
100 km/h,100 km/h,QUANTITY,,,en,2.8
Eight,Eight,CARDINAL,,,en,2.8
"14,000","14,000",CARDINAL,,,en,2.8
more than 600,more than 600,CARDINAL,,,en,2.8
the days ahead,the days ahead,DATE,,,en,2.8
"3,121","3,121",CARDINAL,,,en,2.8
166,166,CARDINAL,,,en,2.8
+1768 chars,+1768 chars,WORK_OF_ART,,,en,2.8
At least 12,At least 12,CARDINAL,,,en,2.8
Wednesday night,Wednesday night,TIME,,,en,2.8
Sunday morning,Sunday morning,TIME,,,en,2.8
Thirty,Thirty,CARDINAL,,,en,2.8
174,174,CARDINAL,,,en,2.8
the next three days,the next three days,DATE,,,en,2.8
the Mechi Highway,the Mechi Highway,FAC,,,en,2.8
Californians,Californians,NORP,,,en,2.8
355,355,CARDINAL,,,en,2.8
At least 18,At least 18,CARDINAL,,,en,2.8
more than a week,more than a week,DATE,,,en,2.8
at least 21,at least 21,CARDINAL,,,en,2.8
Zionist,Zionist,NORP,,,en,2.8
more than 440,more than 440,CARDINAL,,,en,2.8
the summer months,the summer months,DATE,,,en,2.8
911,911,CARDINAL,,,en,2.8
Four years,Four years,DATE,,,en,2.8
SoCal,SoCal,FAC,-0.1255411255411255,1.346969696969697,en,2.8
Approximately three thousand,Approximately three thousand,CARDINAL,,,en,2.8
2.5 centimeters,2.5 centimeters,QUANTITY,,,en,2.8
late Thursday,late Thursday,TIME,,,en,2.8
70,70,CARDINAL,,,en,2.8
Third,Third,ORDINAL,,,en,2.8
31,31,CARDINAL,,,en,2.8
the Easter weekend,the Easter weekend,DATE,,,en,2.8
around 1.4 million,around 1.4 million,CARDINAL,,,en,2.8
218,218,CARDINAL,,,en,2.8
"more than 379,000","more than 379,000",CARDINAL,,,en,2.8
18 years,18 years,DATE,,,en,2.8
the holidays,the holidays,DATE,,,en,2.8
Dec 1,Dec 1,DATE,,,en,2.8
"9,800","9,800",CARDINAL,,,en,2.8
1931,1931,DATE,,,en,2.8
a year ago,a year ago,DATE,,,en,2.8
Dec 30,Dec 30,DATE,,,en,2.8
53,53,CARDINAL,,,en,2.8
the years,the years,DATE,,,en,2.8
At least 24,At least 24,CARDINAL,,,en,2.8
Facebook,Facebook,WORK_OF_ART,,,en,2.8
2017,2017,DATE,,,en,2.8
at least 2,at least 2,CARDINAL,,,en,2.8
more than 160,more than 160,CARDINAL,,,en,2.8
World Press Photo Contest,World Press Photo Contest,EVENT,,,en,2.8
July 2026,July 2026,DATE,,,en,2.7999999999999994
next 24 hours,next 24 hours,TIME,,,en,2.7
15 years,15 years,DATE,,,en,2.7
more than 150,more than 150,CARDINAL,,,en,2.7
"2,500","2,500",CARDINAL,,,en,2.7
450,450,CARDINAL,,,en,2.7
Fourteen,Fourteen,CARDINAL,,,en,2.6999999999999997
late Monday,late Monday,TIME,,,en,2.6999999999999997
recent months,recent months,DATE,,,en,2.6999999999999997
more than 100 millimetres,more than 100 millimetres,QUANTITY,,,en,2.6
January 2026,January 2026,DATE,,,en,2.6
Only one,Only one,CARDINAL,,,en,2.6
every year,every year,DATE,,,en,2.6
Tibetan,Tibetan,NORP,,,en,2.6
132,132,CARDINAL,,,en,2.6
four-day,four-day,DATE,,,en,2.6
7%,7%,PERCENT,,,en,2.6
early this week,early this week,DATE,,,en,2.6
this past weekend,this past weekend,DATE,,,en,2.6
March 21,March 21,DATE,,,en,2.6
165,165,CARDINAL,,,en,2.6
Super Typhoon Ragasa,Super Typhoon Ragasa,FAC,0.5555555555555556,2.7777777777777772,en,2.5999999999999996
Flooding,Flooding,PRODUCT,,,en,2.5999999999999996
54,54,CARDINAL,,,en,2.5999999999999996
fourth day,fourth day,DATE,,,en,2.5999999999999996
At least 13,At least 13,CARDINAL,,,en,2.5999999999999996
118,118,CARDINAL,,,en,2.5999999999999996
Main Street,Main Street,FAC,,,en,2.5999999999999996
TODAY,TODAY,DATE,,,en,2.5999999999999996
Last year,Last year,DATE,,,en,2.5999999999999996
1982,1982,DATE,,,en,2.5
45,45,CARDINAL,,,en,2.5
the past few weeks,the past few weeks,DATE,,,en,2.5
millions of dollars,millions of dollars,MONEY,,,en,2.5
the past few days,the past few days,DATE,,,en,2.5
72 hours,72 hours,TIME,,,en,2.5
57,57,CARDINAL,,,en,2.4999999999999996
543,543,CARDINAL,,,en,2.4
195,195,CARDINAL,,,en,2.4
Shakti,Shakti,NORP,,,en,2.4
nearly 500,nearly 500,CARDINAL,,,en,2.4
In Praise of Floods,In Praise of Floods,WORK_OF_ART,,,en,2.4
"nearly 11,000","nearly 11,000",CARDINAL,,,en,2.4
Johor,Johor,NORP,0.13585858585858585,0.35400883838383834,en,2.4
weekly,weekly,DATE,,,en,2.4
"more than 100,000","more than 100,000",CARDINAL,,,en,2.4
the Quality Learing Center,the Quality Learing Center,FAC,,,en,2.4
at least 59,at least 59,CARDINAL,,,en,2.4
160,160,CARDINAL,,,en,2.4
Feb 12,Feb 12,DATE,,,en,2.4
this evening,this evening,TIME,,,en,2.3
5th Avenue,5th Avenue,FAC,,,en,2.3
"25,000","25,000",MONEY,,,en,2.3
75,75,MONEY,,,en,2.3
Thursdays,Thursdays,DATE,,,en,2.2
Rotorua,Rotorua,NORP,,,en,2.2
July 4 weekend,July 4 weekend,DATE,,,en,2.2
Poseidon,Poseidon,PRODUCT,,,en,2.2
85,85,CARDINAL,,,en,2.2
Jersey Shore,Jersey Shore,FAC,-0.5375,1.4,en,2.2
Latin American,Latin American,NORP,,,en,2.2
Peruvian,Peruvian,NORP,,,en,2.2
At least 41,At least 41,CARDINAL,,,en,2.1999999999999997
Thurs,Thurs,DATE,,,en,2.1999999999999997
two weeks,two weeks,DATE,,,en,2.1999999999999997
Afghanistans,Afghanistans,NORP,,,en,2.1999999999999997
Sout,Sout,NORP,,,en,2.1999999999999997
two years ago,two years ago,DATE,,,en,2.1999999999999997
At least 80,At least 80,CARDINAL,,,en,2.1999999999999997
Dec 24,Dec 24,DATE,,,en,2.1999999999999997
40%,40%,PERCENT,,,en,2.1999999999999997
Camp Taum Sauk,Camp Taum Sauk,FAC,,,en,2.1999999999999997
another week,another week,DATE,,,en,2.1
At least 450,At least 450,CARDINAL,,,en,2.1
Nearly 1 million,Nearly 1 million,CARDINAL,,,en,2.1
the early days,the early days,DATE,,,en,2.1
48 hours,48 hours,TIME,,,en,2.1
"approximately 10,000","approximately 10,000",CARDINAL,,,en,2.0
"nearly 2,000","nearly 2,000",CARDINAL,,,en,2.0
Chimpanzees,Chimpanzees,PRODUCT,,,en,2.0
Bailey,Bailey,FAC,,,en,2.0
September 10,September 10,DATE,,,en,2.0
Wednesday morning,Wednesday morning,TIME,,,en,2.0
Sept 17,Sept 17,DATE,,,en,2.0
July 7,July 7,DATE,,,en,2.0
3rd,3rd,ORDINAL,,,en,2.0
"120,000","120,000",CARDINAL,,,en,2.0
At least 3,At least 3,CARDINAL,,,en,2.0
centuries-old,centuries-old,DATE,,,en,2.0
"more than 25,000","more than 25,000",CARDINAL,,,en,2.0
Oscar,Oscar,PRODUCT,,,en,2.0
At least 4,At least 4,CARDINAL,,,en,2.0
Dublin Airport,Dublin Airport,FAC,,,en,2.0
Jamaican,Jamaican,NORP,,,en,2.0
the Last 100 Years,the Last 100 Years,DATE,,,en,2.0
"Sunday, September 21","Sunday, September 21",DATE,,,en,2.0
Super Typhoon Fung-wong,Super Typhoon Fung-wong,EVENT,,,en,2.0
Another 15,Another 15,CARDINAL,,,en,2.0
degrowth,degrowth,NORP,,,en,2.0
last July,last July,DATE,,,en,2.0
2.6 million,2.6 million,CARDINAL,,,en,2.0
150,150,CARDINAL,,,en,2.0
at least 29,at least 29,CARDINAL,,,en,2.0
196,196,CARDINAL,,,en,2.0
$2.4,$2.4,MONEY,,,en,2.0
6:00 a.m.,6:00 a.m.,TIME,,,en,2.0
Hurricane Katrina,Hurricane Katrina,EVENT,,,en,2.0
million,million,CARDINAL,,,en,2.0
PM,PM,TIME,,,en,2.0
at least 27,at least 27,CARDINAL,,,en,2.0
"over 250,000","over 250,000",CARDINAL,,,en,2.0
At least 29,At least 29,CARDINAL,,,en,2.0
the 4th of July,the 4th of July,DATE,,,en,2.0
November onwards,November onwards,DATE,,,en,2.0
19th-century,19th-century,DATE,,,en,2.0
the White House,the White House,FAC,,,en,2.0
Sept 10,Sept 10,DATE,,,en,2.0
up to 40 inches,up to 40 inches,QUANTITY,,,en,2.0
the past few months,the past few months,DATE,,,en,2.0
last October,last October,DATE,,,en,2.0
"Tuesday, September 16","Tuesday, September 16",DATE,,,en,2.0
Trinamool,Trinamool,NORP,,,en,2.0
+2872 chars,+2872 chars,WORK_OF_ART,,,en,2.0
"Friday, September 26","Friday, September 26",DATE,,,en,2.0
Alaskans,Alaskans,NORP,,,en,2.0
a night,a night,TIME,,,en,2.0
four days,four days,DATE,,,en,1.9000000000000001
the Top End,the Top End,FAC,,,en,1.9000000000000001
At least 50,At least 50,CARDINAL,,,en,1.9
Mechi Highway,Mechi Highway,FAC,,,en,1.9
Swiss,Swiss,NORP,,,en,1.9
100 millimetres,100 millimetres,QUANTITY,,,en,1.9
"May 5, 2026 /PRNewswire/","May 5, 2026 /PRNewswire/",DATE,,,en,1.9
up to 120 millimetres,up to 120 millimetres,QUANTITY,,,en,1.9
several inches,several inches,QUANTITY,,,en,1.9
+3618,+3618,NORP,,,en,1.9
14.4 metres,14.4 metres,QUANTITY,,,en,1.9
+2242,+2242,CARDINAL,,,en,1.9
more than 50,more than 50,CARDINAL,,,en,1.9
"nearly 10,000","nearly 10,000",CARDINAL,,,en,1.9
"more than 3,000","more than 3,000",CARDINAL,,,en,1.9
sout,sout,NORP,,,en,1.9
Vinted,Vinted,PRODUCT,,,en,1.9
Documentary Festival,Documentary Festival,EVENT,,,en,1.9
$6 million,$6 million,MONEY,,,en,1.9
At least 28,At least 28,CARDINAL,,,en,1.9
March 3,March 3,DATE,,,en,1.9
News24 | Wednesday,News24 | Wednesday,DATE,,,en,1.9
earlier in the week,earlier in the week,DATE,,,en,1.9
Successive,Successive,DATE,,,en,1.9
the past 15 hours,the past 15 hours,TIME,,,en,1.9
Hawaiians,Hawaiians,NORP,,,en,1.9
at least 64,at least 64,CARDINAL,,,en,1.9
seasonal,seasonal,DATE,,,en,1.9
"480,000","480,000",MONEY,,,en,1.9
Several days,Several days,DATE,,,en,1.9
+1639 chars,+1639 chars,WORK_OF_ART,,,en,1.9
about two decades,about two decades,DATE,,,en,1.9
Britons,Britons,NORP,,,en,1.9
72,72,CARDINAL,,,en,1.9
Tax Day,Tax Day,EVENT,,,en,1.9
+2350 chars,+2350 chars,WORK_OF_ART,,,en,1.9
240,240,CARDINAL,,,en,1.9
"more than 7,000","more than 7,000",CARDINAL,,,en,1.9
just 115 mph,just 115 mph,QUANTITY,,,en,1.9
60%,60%,PERCENT,,,en,1.9
11 million,11 million,CARDINAL,,,en,1.9
April 2026,April 2026,DATE,,,en,1.9
one week,one week,DATE,,,en,1.9
230,230,CARDINAL,,,en,1.9
"800,000","800,000",MONEY,,,en,1.9
3-4 metres,3-4 metres,QUANTITY,,,en,1.9
early morning,early morning,TIME,,,en,1.9
three-hour,three-hour,TIME,,,en,1.9
iRobot,iRobot,PRODUCT,,,en,1.9
at least 45,at least 45,CARDINAL,,,en,1.9
at least ten,at least ten,CARDINAL,,,en,1.9
+2765 chars,+2765 chars,WORK_OF_ART,,,en,1.9
"more than 2,000","more than 2,000",CARDINAL,,,en,1.9
consecutive years,consecutive years,DATE,,,en,1.9
hurricane season,hurricane season,DATE,,,en,1.9
just over a decade ago,just over a decade ago,DATE,,,en,1.9
two million,two million,CARDINAL,,,en,1.9
2022-23,2022-23,DATE,,,en,1.9
2 weeks,2 weeks,DATE,,,en,1.9
Dune,Dune,WORK_OF_ART,,,en,1.9
Muddy,Muddy,PRODUCT,,,en,1.9
241,241,CARDINAL,,,en,1.9
March 9,March 9,DATE,,,en,1.9
Nearly two years,Nearly two years,DATE,,,en,1.9
Fisher River,Fisher River,FAC,0.35,1.3333333333333333,en,1.9
More than 3.7 million,More than 3.7 million,CARDINAL,,,en,1.9
+3173 chars,+3173 chars,WORK_OF_ART,,,en,1.9
early Sunday,early Sunday,DATE,,,en,1.9
$30.5 million,$30.5 million,MONEY,,,en,1.9
the Week of Weather From Hell,the Week of Weather From Hell,DATE,,,en,1.9
between Monday and Tuesday,between Monday and Tuesday,DATE,,,en,1.9
1.49,1.49,CARDINAL,,,en,1.9
"Nearly 10,000","Nearly 10,000",CARDINAL,,,en,1.9
Easter weekend,Easter weekend,DATE,0.957840909090909,3.6090530303030306,en,1.9
May 22,May 22,DATE,,,en,1.9
52%,52%,PERCENT,,,en,1.9
Oct. 2,Oct. 2,DATE,,,en,1.9
the sixth consecutive year,the sixth consecutive year,DATE,,,en,1.9
FIRST,FIRST,ORDINAL,,,en,1.9
"nearly 50,000","nearly 50,000",CARDINAL,,,en,1.9
March 13,March 13,DATE,,,en,1.9
four straight days,four straight days,DATE,,,en,1.9
March 14,March 14,DATE,,,en,1.9
barely 60 degrees,barely 60 degrees,QUANTITY,,,en,1.9
the start of the weekend,the start of the weekend,DATE,,,en,1.9
Decades,Decades,DATE,,,en,1.9
29 tons,29 tons,QUANTITY,,,en,1.9
six years,six years,DATE,,,en,1.9
over 500,over 500,CARDINAL,,,en,1.9
September 17,September 17,DATE,,,en,1.9
Titanic,Titanic,FAC,,,en,1.9
Saharan,Saharan,NORP,,,en,1.9
At least 64,At least 64,CARDINAL,,,en,1.9
as high as 90 degrees,as high as 90 degrees,QUANTITY,,,en,1.9
"74,000","74,000",MONEY,,,en,1.9
billions,billions,CARDINAL,,,en,1.9
about a quarter,about a quarter,CARDINAL,,,en,1.9
Over 150,Over 150,CARDINAL,,,en,1.9
east African,east African,NORP,,,en,1.9
at least 40,at least 40,CARDINAL,,,en,1.9
six meters,six meters,QUANTITY,,,en,1.9
Dec. 17,Dec. 17,DATE,,,en,1.9
early next year,early next year,DATE,,,en,1.9
At least 21,At least 21,CARDINAL,,,en,1.9
Dec 15,Dec 15,DATE,,,en,1.9
the morning of the 4th,the morning of the 4th,TIME,,,en,1.9
more than 129,more than 129,CARDINAL,,,en,1.9
thirty-seven,thirty-seven,CARDINAL,,,en,1.9
1.2 million,1.2 million,CARDINAL,,,en,1.9
War,War,EVENT,,,en,1.9
129,129,CARDINAL,,,en,1.9
over 300,over 300,CARDINAL,,,en,1.9
130,130,CARDINAL,,,en,1.9
+52,+52,NORP,,,en,1.9
Eye Opener,Eye Opener,EVENT,,,en,1.9
at least 129,at least 129,CARDINAL,,,en,1.9
more than 2 inches,more than 2 inches,QUANTITY,,,en,1.9
Dec 11,Dec 11,DATE,,,en,1.9
nearly 1.5 million,nearly 1.5 million,CARDINAL,,,en,1.9
four years ago,four years ago,DATE,,,en,1.9
1B,1B,MONEY,,,en,1.9
Mid-Century,Mid-Century,DATE,,,en,1.9
Friday evening,Friday evening,TIME,,,en,1.9
50%,50%,PERCENT,,,en,1.9
yearly,yearly,DATE,,,en,1.9
"almost 60,000","almost 60,000",CARDINAL,,,en,1.9
nearly 30 years,nearly 30 years,DATE,,,en,1.9
"at least 600,000","at least 600,000",CARDINAL,,,en,1.9
just a week,just a week,DATE,,,en,1.9
July 2025,July 2025,DATE,,,en,1.9
1-2 inches,1-2 inches,QUANTITY,,,en,1.9
27 December,27 December,DATE,,,en,1.9
+1838,+1838,NORP,,,en,1.9
the new year,the new year,DATE,,,en,1.9
Four months,Four months,DATE,,,en,1.9
a century,a century,DATE,,,en,1.9
nearly 90 percent,nearly 90 percent,PERCENT,,,en,1.9
109,109,CARDINAL,,,en,1.9
over 160,over 160,CARDINAL,,,en,1.9
Camp Mystic's,Camp Mystic's,FAC,,,en,1.9
the middle of next week,the middle of next week,DATE,,,en,1.9
Christmas day,Christmas day,DATE,,,en,1.9
Christmas night,Christmas night,TIME,,,en,1.9
Indonesians,Indonesians,NORP,,,en,1.9
119,119,CARDINAL,,,en,1.9
Christmas holiday,Christmas holiday,DATE,,,en,1.9
Tuesday afternoon,Tuesday afternoon,TIME,,,en,1.9
Years,Years,DATE,,,en,1.9
More than 41 million,More than 41 million,CARDINAL,,,en,1.9
Catholics,Catholics,NORP,,,en,1.9
Dec 23,Dec 23,DATE,,,en,1.9
at least 120,at least 120,CARDINAL,,,en,1.9
Dec. 19,Dec. 19,DATE,,,en,1.9
early December,early December,DATE,,,en,1.9
Three months,Three months,DATE,,,en,1.9
+4595,+4595,NORP,,,en,1.9
the monsoon season,the monsoon season,DATE,,,en,1.9
another night,another night,TIME,,,en,1.9
2012,2012,DATE,,,en,1.9
"54,000","54,000",CARDINAL,,,en,1.9
over 4 million,over 4 million,CARDINAL,,,en,1.9
Nov 21,Nov 21,DATE,,,en,1.9
MORNING,MORNING,TIME,,,en,1.9
"6,222","6,222",CARDINAL,,,en,1.9
1 month,1 month,DATE,,,en,1.9
July 27,July 27,DATE,,,en,1.9
"More than 11,000","More than 11,000",CARDINAL,,,en,1.9
£68m,£68m,MONEY,,,en,1.9
+2306,+2306,NORP,,,en,1.9
02,02,CARDINAL,,,en,1.9
Amazon,Amazon,PRODUCT,-0.09999999999999998,0.85,en,1.9
each year,each year,DATE,,,en,1.9
the day before,the day before,DATE,,,en,1.9
Sijil,Sijil,NORP,,,en,1.9
over 5 inches,over 5 inches,QUANTITY,,,en,1.9
billion-dollar,billion-dollar,MONEY,,,en,1.9
1954,1954,DATE,,,en,1.9
+3881,+3881,NORP,,,en,1.9
the third consecutive winter,the third consecutive winter,DATE,,,en,1.9
between 1 and 4 million,between 1 and 4 million,CARDINAL,,,en,1.9
51 million,51 million,CARDINAL,,,en,1.9
This Summer,This Summer,DATE,,,en,1.9
nearly 2 million,nearly 2 million,CARDINAL,,,en,1.9
+2181 chars,+2181 chars,WORK_OF_ART,,,en,1.9
the coming hours,the coming hours,TIME,,,en,1.9
November 30,November 30,DATE,,,en,1.9
the end of the weekend,the end of the weekend,DATE,,,en,1.9
November 2024,November 2024,DATE,,,en,1.9
late Aug. 9,late Aug. 9,DATE,,,en,1.9
90s,90s,CARDINAL,,,en,1.9
the season,the season,DATE,,,en,1.9
"10,715","10,715",CARDINAL,,,en,1.9
an entire month's,an entire month's,DATE,,,en,1.9
Love,Love,WORK_OF_ART,0.30000000000000004,1.25,en,1.9
Nov. 21,Nov. 21,DATE,,,en,1.9
a span of three days,a span of three days,DATE,,,en,1.9
213,213,CARDINAL,,,en,1.9
+2222 chars],+2222 chars],WORK_OF_ART,,,en,1.9
more than 22 million,more than 22 million,CARDINAL,,,en,1.9
early Aug. 10,early Aug. 10,DATE,,,en,1.9
82%,82%,PERCENT,,,en,1.9
"More than 1,100","More than 1,100",CARDINAL,,,en,1.9
the start of the week,the start of the week,DATE,,,en,1.9
Dec 5,Dec 5,DATE,,,en,1.9
more than 30 feet,more than 30 feet,QUANTITY,,,en,1.9
the Sungai Serai,the Sungai Serai,FAC,,,en,1.9
several hundred,several hundred,CARDINAL,,,en,1.9
The Mechi Highway,The Mechi Highway,FAC,,,en,1.9
